1000,0720298,5,5,0,550
1001,0720299,8,8,3,883
1002,0720300,5,7,5,575
1003,0720301,0,4,5,045
1004,0720302,7,0,9,709
1005,0720303,8,2,2,822
1006,0720304,8,4,4,844
1007,0720305,2,9,4,294
1008,0720306,2,2,2,222
1009,0720307,9,7,0,970
1010,0720308,0,2,6,026
1011,0720309,6,6,1,661
1012,0720310,4,7,9,479
1013,0720311,2,0,4,204
1014,0720312,6,9,6,696
1015,0720313,5,5,3,553
1016,0720314,6,3,7,637
1017,0720315,3,5,4,354
1018,0720316,6,1,5,615
1019,0720317,8,4,6,846
1020,0720318,6,5,2,652
1021,0720319,4,9,8,498
1022,0720320,4,5,5,455
1023,0720321,2,4,8,248
1024,0720322,1,9,7,197
1025,0720323,4,2,6,426
1026,0720324,3,2,0,320
1027,0720325,0,8,9,089
1028,0720326,4,4,6,446
1029,0720327,0,3,4,034
1030,0720328,1,6,2,162
1031,0720329,0,8,0,080
1032,0720330,5,7,0,570
1033,0720331,1,8,6,186
1034,0720332,0,7,8,078
1035,0720333,6,4,0,640
1036,0720334,5,1,7,517
1037,0720335,9,1,6,916
1038,0720336,0,2,2,022
1039,0720337,9,0,4,904
1040,0720338,1,1,4,114
1041,0720339,2,4,7,247
1042,0720340,0,4,9,049
1043,0720341,1,6,8,168
1044,0720342,7,5,7,757
1045,0720343,8,9,9,899
1046,0720344,2,2,4,224
1047,0720345,2,1,7,217
1048,0720346,0,4,6,046
1049,0720347,9,7,3,973
1050,0720348,5,7,6,576
1051,0720349,7,7,9,779
1052,0720350,4,8,9,489
1053,0720351,6,2,9,629
1054,0720352,6,4,6,646
1055,0720353,3,7,8,378
1056,0720354,5,3,2,532
1057,0720355,3,6,0,360
1058,0720356,1,0,0,100
1059,0720357,3,0,2,302
1060,0720358,8,7,8,878
1061,0720359,6,2,1,621
1062,0720360,6,1,3,613
1063,0720361,9,4,9,949
1064,0720362,7,2,6,726
1065,0720363,4,6,8,468
1066,0720364,8,0,9,809
1067,0720365,3,2,2,322
1068,0720366,6,7,7,677
1069,0720367,2,0,5,205
1070,0720368,6,9,5,695
1071,0720369,1,6,2,162
1072,0720370,2,9,2,292
1073,0720371,4,9,3,493
1074,0720372,6,9,2,692
1075,0720373,1,8,9,189
1076,0720374,4,3,2,432
1077,0720375,1,8,1,181
1078,0720376,8,2,7,827
1079,0720377,4,3,1,431
1080,0720378,6,5,2,652
1081,0720379,3,4,9,349
1082,0720380,6,4,5,645
1083,0720381,6,2,3,623
1084,0720382,6,1,5,615
1085,0720383,9,8,9,989
1086,0720384,8,7,2,872
1087,0720385,7,5,1,751
1088,0720386,8,3,1,831
1089,0720387,8,2,7,827
1090,0720388,7,2,4,724
1091,0720389,6,6,9,669
1092,0720390,2,5,3,253
1093,0720391,5,4,2,542
1094,0720392,2,3,3,233
1095,0720393,0,4,8,048
1096,0720394,0,4,7,047
1097,0720395,3,3,1,331
1098,0720396,2,0,5,205
1099,0720397,2,5,9,259
1100,0720398,1,9,1,191
1101,0720399,5,2,9,529
1102,0720400,0,7,8,078
1103,0720401,4,3,2,432
1104,0720402,2,5,6,256
1105,0720403,7,7,4,774
1106,0720404,8,0,6,806
1107,0720405,2,7,9,279
1108,0720406,8,7,1,871
1109,0720407,3,3,6,336
1110,0720408,2,1,2,212
1111,0720409,5,7,3,573
1112,0720410,8,8,0,880
1113,0720411,8,6,8,868
1114,0720412,4,8,3,483
1115,0720413,3,7,7,377
1116,0720414,7,9,3,793
1117,0720415,2,4,1,241
1118,0720416,4,5,6,456
1119,0720417,2,8,7,287
1120,0720418,6,8,7,687
1121,0720419,3,4,0,340
1122,0720420,0,8,7,087
1123,0720421,4,4,2,442
1124,0720422,0,8,8,088
1125,0720423,8,8,0,880
1126,0720424,9,9,3,993
1127,0720425,2,6,6,266
1128,0720426,7,5,2,752
1129,0720427,6,0,8,608
1130,0720428,0,1,0,010
1131,0720429,1,1,8,118
1132,0720430,5,9,9,599
1133,0720431,3,4,9,349
1134,0720432,0,9,7,097
1135,0720433,8,9,5,895
1136,0720434,1,2,3,123
1137,0720435,6,8,9,689
1138,0720436,2,7,2,272
1139,0720437,9,7,2,972
1140,0720438,2,9,1,291
1141,0720439,8,7,2,872
1142,0720440,6,9,5,695
1143,0720441,6,4,4,644
1144,0720442,0,1,1,011
1145,0720443,8,3,1,831
1146,0720444,1,9,1,191
1147,0720445,0,3,2,032
1148,0720446,3,3,6,336
1149,0720447,8,2,8,828
1150,0720448,1,9,5,195
1151,0720449,6,6,1,661
1152,0720450,9,7,0,970
1153,0720451,5,3,5,535
1154,0720452,4,3,8,438
1155,0720453,0,9,9,099
1156,0720454,4,7,5,475
1157,0720455,8,2,2,822
1158,0720456,3,6,5,365
1159,0720457,4,8,7,487
1160,0720458,9,1,1,911
1161,0720459,6,5,1,651
1162,0720460,4,2,2,422
1163,0720461,2,0,1,201
1164,0720462,6,6,7,667
1165,0720463,1,4,5,145
1166,0720464,9,0,3,903
1167,0720465,2,8,4,284
1168,0720466,2,2,7,227
1169,0720467,5,6,7,567
1170,0720468,1,9,4,194
1171,0720469,3,9,3,393
1172,0720470,9,1,5,915
1173,0720471,9,4,6,946
1174,0720472,9,9,8,998
1175,0720473,0,8,7,087
1176,0720474,9,0,3,903
1177,0720475,3,0,9,309
1178,0720476,6,7,2,672
1179,0720477,5,2,5,525
1180,0720478,6,6,0,660
1181,0720479,3,0,7,307
1182,0720480,3,6,7,367
1183,0721001,2,1,9,219
1184,0721002,8,5,9,859
1185,0721003,8,1,2,812
1186,0721004,3,3,4,334
1187,0721005,8,4,1,841
1188,0721006,8,2,0,820
1189,0721007,7,9,0,790
1190,0721008,6,6,1,661
1191,0721009,0,2,2,022
1192,0721010,7,1,8,718
1193,0721011,5,8,9,589
1194,0721012,6,2,9,629
1195,0721013,5,4,1,541
1196,0721014,1,4,4,144
1197,0721015,9,3,0,930
1198,0721016,8,4,6,846
1199,0721017,8,8,4,884
1200,0721018,7,3,8,738
1201,0721019,5,9,9,599
1202,0721020,6,2,9,629
1203,0721021,7,2,8,728
1204,0721022,2,8,1,281
1205,0721023,3,8,9,389
1206,0721024,1,1,7,117
1207,0721025,7,1,1,711
1208,0721026,1,8,3,183
1209,0721027,7,7,4,774
1210,0721028,6,7,1,671
1211,0721029,9,1,5,915
1212,0721030,1,4,8,148
1213,0721031,1,5,8,158
1214,0721032,9,2,1,921
1215,0721033,5,9,2,592
1216,0721034,7,9,5,795
1217,0721035,0,9,0,090
1218,0721036,2,2,6,226
1219,0721037,2,5,9,259
1220,0721038,0,3,9,039
1221,0721039,5,8,3,583
1222,0721040,5,2,6,526
1223,0721041,4,6,0,460
1224,0721042,4,9,2,492
1225,0721043,3,9,1,391
1226,0721044,1,6,4,164
1227,0721045,2,1,4,214
1228,0721046,4,1,2,412
1229,0721047,2,3,5,235
1230,0721048,5,5,5,555
1231,0721049,9,0,7,907
1232,0721050,9,0,6,906
1233,0721051,3,5,5,355
1234,0721052,8,9,9,899
1235,0721053,0,1,3,013
1236,0721054,9,1,1,911
1237,0721055,3,8,3,383
1238,0721056,7,8,4,784
1239,0721057,0,7,8,078
1240,0721058,6,6,1,661
1241,0721059,7,3,4,734
1242,0721060,6,0,9,609
1243,0721061,8,4,2,842
1244,0721062,3,8,3,383
1245,0721063,8,9,1,891
1246,0721064,0,6,1,061
1247,0721065,9,7,9,979
1248,0721066,4,3,1,431
1249,0721067,5,8,8,588
1250,0721068,7,1,3,713
1251,0721069,0,3,3,033
1252,0721070,8,1,4,814
1253,0721071,7,2,4,724
1254,0721072,9,8,7,987
1255,0721073,7,9,6,796
1256,0721074,5,6,3,563
1257,0721075,3,8,1,381
1258,0721076,6,0,7,607
1259,0721077,2,5,8,258
1260,0721078,8,1,0,810
1261,0721079,2,0,0,200
1262,0721080,2,1,6,216
1263,0721081,9,6,2,962
1264,0721082,0,6,7,067
1265,0721083,2,7,3,273
1266,0721084,2,9,0,290
1267,0721085,3,1,5,315
1268,0721086,8,3,0,830
1269,0721087,9,9,5,995
1270,0721088,2,8,3,283
1271,0721089,2,8,2,282
1272,0721090,1,4,1,141
1273,0721091,8,1,1,811
1274,0721092,4,9,6,496
1275,0721093,4,7,7,477
1276,0721094,2,8,9,289
1277,0721095,5,8,3,583
1278,0721096,5,2,4,524
1279,0721097,9,7,2,972
1280,0721098,1,8,1,181
1281,0721099,5,0,2,502
1282,0721100,9,6,3,963
1283,0721101,3,9,3,393
1284,0721102,4,8,6,486
1285,0721103,2,0,3,203
1286,0721104,3,0,9,309
1287,0721105,2,8,1,281
1288,0721106,5,3,1,531
1289,0721107,0,8,2,082
1290,0721108,7,3,0,730
1291,0721109,5,7,4,574
1292,0721110,3,1,2,312
1293,0721111,1,5,5,155
1294,0721112,2,3,8,238
1295,0721113,1,3,7,137
1296,0721114,6,3,1,631
1297,0721115,4,2,5,425
1298,0721116,9,6,3,963
1299,0721117,0,6,0,060
1300,0721118,8,8,6,886
1301,0721119,4,1,9,419
1302,0721120,5,3,8,538
1303,0721121,9,1,7,917
1304,0721122,5,6,9,569
1305,0721123,6,3,0,630
1306,0721124,8,1,9,819
1307,0721125,8,6,4,864
1308,0721126,5,1,9,519
1309,0721127,7,9,5,795
1310,0721128,6,3,9,639
1311,0721129,3,8,4,384
1312,0721130,6,5,5,655
1313,0721131,5,5,6,556
1314,0721132,4,0,2,402
1315,0721133,1,3,8,138
1316,0721134,1,6,8,168
1317,0721135,6,0,5,605
1318,0721136,8,7,7,877
1319,0721137,2,7,0,270
1320,0721138,1,0,0,100
1321,0721139,5,8,2,582
1322,0721140,6,8,2,682
1323,0721141,4,7,8,478
1324,0721142,7,6,5,765
1325,0721143,9,7,2,972
1326,0721144,8,1,1,811
1327,0721145,8,6,0,860
1328,0721146,9,0,6,906
1329,0721147,8,8,3,883
1330,0721148,5,1,5,515
1331,0721149,6,6,3,663
1332,0721150,1,0,0,100
1333,0721151,3,8,2,382
1334,0721152,1,4,0,140
1335,0721153,4,8,2,482
1336,0721154,0,2,3,023
1337,0721155,5,8,3,583
1338,0721156,1,1,7,117
1339,0721157,2,3,8,238
1340,0721158,9,6,1,961
1341,0721159,7,5,6,756
1342,0721160,4,9,8,498
1343,0721161,5,8,5,585
1344,0721162,0,3,0,030
1345,0721163,2,1,1,211
1346,0721164,2,3,1,231
1347,0721165,6,5,1,651
1348,0721166,3,2,4,324
1349,0721167,8,6,1,861
1350,0721168,8,7,7,877
1351,0721169,6,6,3,663
1352,0721170,0,1,5,015
1353,0721171,9,1,4,914
1354,0721172,0,6,0,060
1355,0721173,3,4,8,348
1356,0721174,1,3,9,139
1357,0721175,6,4,5,645
1358,0721176,7,6,0,760
1359,0721177,2,3,6,236
1360,0721178,8,7,9,879
1361,0721179,0,2,4,024
1362,0721180,2,0,0,200
1363,0721181,4,9,6,496
1364,0721182,1,0,8,108
1365,0721183,6,0,2,602
1366,0721184,8,8,4,884
1367,0721185,2,0,9,209
1368,0721186,7,0,8,708
1369,0721187,1,1,0,110
1370,0721188,9,1,5,915
1371,0721189,0,7,1,071
1372,0721190,7,4,0,740
1373,0721191,7,7,4,774
1374,0721192,6,0,9,609
1375,0721193,8,0,0,800
1376,0721194,6,0,1,601
1377,0721195,8,8,1,881
1378,0721196,9,8,5,985
1379,0721197,5,8,7,587
1380,0721198,3,1,1,311
1381,0721199,1,7,3,173
1382,0721200,4,2,6,426
1383,0721201,1,5,3,153
1384,0721202,9,3,1,931
1385,0721203,5,4,9,549
1386,0721204,8,7,7,877
1387,0721205,0,0,7,007
1388,0721206,0,9,7,097
1389,0721207,2,9,4,294
1390,0721208,9,9,2,992
1391,0721209,0,6,1,061
1392,0721210,1,0,1,101
1393,0721211,3,0,3,303
1394,0721212,1,1,3,113
1395,0721213,4,5,5,455
1396,0721214,2,5,1,251
1397,0721215,3,6,5,365
1398,0721216,9,7,4,974
1399,0721217,2,6,2,262
1400,0721218,5,7,6,576
1401,0721219,7,2,2,722
1402,0721220,3,1,3,313
1403,0721221,5,9,4,594
1404,0721222,0,6,6,066
1405,0721223,1,0,4,104
1406,0721224,5,5,1,551
1407,0721225,1,1,2,112
1408,0721226,4,3,1,431
1409,0721227,3,0,3,303
1410,0721228,9,9,6,996
1411,0721229,1,7,8,178
1412,0721230,1,2,9,129
1413,0721231,0,4,7,047
1414,0721232,3,5,0,350
1415,0721233,9,4,2,942
1416,0721234,8,0,2,802
1417,0721235,8,3,3,833
1418,0721236,8,7,2,872
1419,0721237,3,9,6,396
1420,0721238,5,6,4,564
1421,0721239,9,0,8,908
1422,0721240,1,7,2,172
1423,0721241,6,5,0,650
1424,0721242,4,9,9,499
1425,0721243,6,8,9,689
1426,0721244,5,9,9,599
1427,0721245,8,7,1,871
1428,0721246,0,1,4,014
1429,0721247,5,9,3,593
1430,0721248,1,9,8,198
1431,0721249,6,0,9,609
1432,0721250,6,2,6,626
1433,0721251,0,6,3,063
1434,0721252,0,3,6,036
1435,0721253,7,0,4,704
1436,0721254,2,5,9,259
1437,0721255,7,3,2,732
1438,0721256,6,9,6,696
1439,0721257,5,3,0,530
